user_id,action_name,expected_event_count,expected_active_days,expected_rank
user_001799,公共流程起点,5,5,1
user_001799,大样本近期高频_0665,5,4,2
user_001799,大样本固定时段_morning_0865,5,4,3
user_001799,风险评估,4,4,4
user_001799,收款码,4,4,5
user_001800,公共流程起点,5,5,1
user_001800,公共流程终点,3,3,2
user_001800,大样本非固定时段_low_count_0120,3,3,3
user_001800,添加银行卡,3,3,4
user_001800,大样本非近期高频_low_count_0120,3,2,5
user_001801,大样本固定时段_early_morning_0876,10,10,1
user_001801,公共流程起点,5,5,2
user_001801,大样本近期高频_0676,5,4,3
user_001801,查交易结果,4,4,4
user_001801,公共流程终点,3,3,5
user_001802,大样本周期_interval_0399,7,7,1
user_001802,大样本固定时段_evening_0199,6,6,2
user_001802,公共流程起点,5,5,3
user_001802,大样本链路_0399_步骤5,3,3,4
user_001802,大样本链路_0399_步骤4,3,3,5
user_001803,大样本非近期高频_low_lift_0285,10,9,1
user_001803,公共流程起点,5,5,2
user_001803,大样本负链路_0285_A,5,5,3
user_001803,公共流程终点,3,3,4
user_001803,大样本非固定时段_low_count_0285,3,3,5
user_001804,大样本非近期高频_long_term_high_freq_0467,30,25,1
user_001804,大样本非固定时段_low_share_0467,11,11,2
user_001804,大样本非周期_random_intervals_0467,5,5,3
user_001804,风险评估,4,4,4
user_001804,添加银行卡,4,4,5
user_001805,大样本固定时段_evening_0699,10,10,1
user_001805,大样本近期高频_0499,9,6,2
user_001805,大样本周期_interval_0899,8,8,3
user_001805,公共流程起点,5,5,4
user_001805,预约网点取号,4,4,5
user_001806,大样本非近期高频_low_concentration_0618,12,11,1
user_001806,查交易明细,4,4,2
user_001806,查还款结果,4,4,3
user_001806,收款码,3,3,4
user_001806,大样本非周期_single_cycle_0618,3,3,5
user_001807,大样本非周期_random_intervals_0712,5,5,1
user_001807,添加银行卡,4,4,2
user_001807,大样本非固定时段_low_active_days_0712,4,2,3
user_001807,银行卡管理,3,3,4
user_001807,短信验证,3,3,5
user_001808,大样本周期_weekly_0665,8,8,1
user_001808,公共流程起点,5,5,2
user_001808,大样本近期高频_0265,5,4,3
user_001808,大样本固定时段_morning_0465,5,4,4
user_001808,短信验证,4,4,5
user_001809,大样本固定时段_early_morning_0348,10,10,1
user_001809,大样本周期_daily_0548,8,8,2
user_001809,大样本近期高频_0148,7,5,3
user_001809,公共流程起点,5,5,4
user_001809,大样本链路_1148_步骤2,4,4,5
user_001810,大样本固定时段_early_morning_0172,10,10,1
user_001810,大样本周期_daily_0372,8,8,2
user_001810,公共流程起点,5,5,3
user_001810,大样本链路_0972_步骤2,4,4,4
user_001810,大样本链路_0972_步骤1,4,4,5
user_001811,大样本周期_interval_0155,8,8,1
user_001811,公共流程起点,5,5,2
user_001811,跨行转入,4,4,3
user_001811,查交易明细,4,4,4
user_001811,查看黄金行情,4,4,5
user_001812,查银行卡,4,4,1
user_001812,大样本非固定时段_low_count_0600,3,3,2
user_001812,查看基金净值,3,3,3
user_001812,查账户明细,3,3,4
user_001812,查看黄金行情,3,3,5
user_001813,大样本非近期高频_low_lift_0289,10,9,1
user_001813,大样本负链路_0289_A,5,5,2
user_001813,公共流程起点,5,5,3
user_001813,大样本非周期_stale_periodic_0289,5,5,4
user_001813,大样本非固定时段_low_active_days_0289,4,2,5
user_001814,大样本固定时段_evening_0811,10,10,1
user_001814,大样本近期高频_0611,6,5,2
user_001814,公共流程起点,5,5,3
user_001814,添加银行卡,4,4,4
user_001814,查看黄金行情,3,3,5
user_001815,大样本固定时段_evening_0831,10,9,1
user_001815,大样本近期高频_0631,6,5,2
user_001815,公共流程起点,5,5,3
user_001815,公共流程终点,3,3,4
user_001815,查看理财产品,3,3,5
user_001816,大样本周期_daily_0604,8,8,1
user_001816,大样本近期高频_0204,8,5,2
user_001816,大样本固定时段_early_morning_0404,6,6,3
user_001816,公共流程起点,5,5,4
user_001816,查看基金净值,4,4,5
user_001817,大样本非固定时段_low_share_0269,11,11,1
user_001817,大样本非近期高频_low_lift_0269,10,9,2
user_001817,公共流程起点,5,5,3
user_001817,大样本负链路_0269_A,5,5,4
user_001817,查看理财产品,5,5,5
user_001818,大样本周期_weekly_0025,8,8,1
user_001818,公共流程起点,5,5,2
user_001818,公共流程终点,3,3,3
user_001818,大样本链路_0025_步骤3,3,3,4
user_001818,大样本链路_0025_步骤2,3,3,5
user_001819,大样本近期高频_0699,9,6,1
user_001819,公共流程起点,5,5,2
user_001819,大样本固定时段_evening_0899,5,4,3
user_001819,查还款结果,4,4,4
user_001819,公共流程终点,3,3,5
user_001820,大样本近期高频_0559,9,6,1
user_001820,大样本周期_interval_0959,8,8,2
user_001820,大样本固定时段_evening_0759,6,6,3
user_001820,公共流程起点,5,5,4
user_001820,公共流程终点,3,3,5
user_001821,大样本近期高频_0094,8,5,1
user_001821,添加银行卡,7,7,2
user_001821,大样本周期_monthly_0494,6,6,3
user_001821,大样本固定时段_afternoon_0294,6,5,4
user_001821,公共流程起点,5,5,5
user_001822,大样本固定时段_morning_0821,6,6,1
user_001822,大样本近期高频_0621,6,5,2
user_001822,公共流程起点,5,5,3
user_001822,短信验证,4,4,4
user_001822,查银行卡,4,4,5
user_001823,大样本固定时段_evening_0363,10,10,1
user_001823,大样本周期_interval_0563,8,8,2
user_001823,大样本近期高频_0163,8,6,3
user_001823,公共流程起点,5,5,4
user_001823,短信验证,5,5,5
user_001824,大样本非近期高频_low_lift_0333,10,9,1
user_001824,大样本负链路_0333_A,5,5,2
user_001824,公共流程起点,5,5,3
user_001824,银行卡管理,4,4,4
user_001824,大样本非周期_single_cycle_0333,3,3,5
user_001825,大样本非近期高频_low_lift_0313,10,9,1
user_001825,公共流程起点,5,5,2
user_001825,大样本负链路_0313_A,5,5,3
user_001825,大样本非固定时段_low_active_days_0313,4,2,4
user_001825,大样本非周期_single_cycle_0313,3,3,5
user_001826,大样本周期_weekly_0137,8,8,1
user_001826,公共流程起点,5,5,2
user_001826,结构性存款,4,4,3
user_001826,跨行转入,3,3,4
user_001826,大样本链路_0737_步骤3,3,3,5
user_001827,大样本近期高频_0683,8,6,1
user_001827,公共流程起点,5,5,2
user_001827,大样本固定时段_evening_0883,5,4,3
user_001827,公共流程终点,3,3,4
user_001827,查看黄金行情,3,3,5
user_001828,大样本非近期高频_long_term_high_freq_0579,30,25,1
user_001828,大样本非周期_stale_periodic_0579,5,5,2
user_001828,查交易明细,4,4,3
user_001828,大样本非固定时段_low_count_0579,3,3,4
user_001828,查还款结果,3,3,5
user_001829,大样本非近期高频_low_concentration_0358,12,11,1
user_001829,公共流程起点,5,5,2
user_001829,收款码,5,5,3
user_001829,查交易明细,4,4,4
user_001829,风险评估,4,4,5
user_001830,公共流程起点,5,5,1
user_001830,大样本非周期_short_burst_0136,5,5,2
user_001830,短信验证,4,4,3
user_001830,预约网点取号,4,4,4
user_001830,大样本非固定时段_low_active_days_0136,4,2,5
user_001831,大样本非近期高频_low_concentration_0662,12,11,1
user_001831,大样本非固定时段_low_share_0662,11,11,2
user_001831,大样本非周期_random_intervals_0662,5,5,3
user_001831,跨行转入,3,3,4
user_001831,查看基金净值,3,3,5
user_001832,大样本非近期高频_long_term_high_freq_0095,30,25,1
user_001832,大样本非固定时段_low_share_0095,11,11,2
user_001832,公共流程起点,5,5,3
user_001832,查看基金净值,5,5,4
user_001832,短信验证,3,3,5
user_001833,大样本非周期_short_burst_0576,5,5,1
user_001833,添加银行卡,5,5,2
user_001833,买黄金,4,4,3
user_001833,大样本非固定时段_low_count_0576,3,3,4
user_001833,查交易结果,3,3,5
user_001834,大样本非近期高频_low_concentration_0594,12,11,1
user_001834,大样本非周期_stale_periodic_0594,5,5,2
user_001834,添加银行卡,4,4,3
user_001834,银行卡管理,4,4,4
user_001834,快捷支付,4,4,5
user_001835,大样本非近期高频_low_concentration_0450,12,11,1
user_001835,查账户明细,6,6,2
user_001835,大样本非固定时段_low_count_0450,3,3,3
user_001835,结构性存款,3,3,4
user_001835,跨行转入,3,3,5
user_001836,大样本非近期高频_low_concentration_0162,12,11,1
user_001836,大样本非周期_random_intervals_0162,5,5,2
user_001836,公共流程起点,5,5,3
user_001836,风险评估,4,4,4
user_001836,公共流程终点,3,3,5
user_001837,大样本周期_daily_0024,9,9,1
user_001837,公共流程起点,5,5,2
user_001837,查看基金净值,4,4,3
user_001837,大样本链路_0024_步骤2,4,4,4
user_001837,大样本链路_0024_步骤1,4,4,5
user_001838,大样本固定时段_evening_0219,10,10,1
user_001838,大样本近期高频_0019,9,6,2
user_001838,大样本周期_interval_0419,8,8,3
user_001838,查银行卡,6,6,4
user_001838,公共流程起点,5,5,5
user_001839,公共流程起点,5,5,1
user_001839,大样本非周期_stale_periodic_0384,5,5,2
user_001839,大样本非固定时段_low_count_0384,3,3,3
user_001839,公共流程终点,3,3,4
user_001839,查看黄金行情,3,3,5
user_001840,大样本固定时段_morning_0377,10,9,1
user_001840,大样本周期_weekly_0577,8,8,2
user_001840,大样本近期高频_0177,7,6,3
user_001840,公共流程起点,5,5,4
user_001840,查交易明细,4,4,5
user_001841,大样本非近期高频_low_lift_0373,10,9,1
user_001841,公共流程起点,5,5,2
user_001841,大样本负链路_0373_A,5,5,3
user_001841,结构性存款,4,4,4
user_001841,买黄金,4,4,5
user_001842,大样本周期_monthly_0874,8,8,1
user_001842,大样本近期高频_0474,8,5,2
user_001842,公共流程起点,5,5,3
user_001842,大样本固定时段_afternoon_0674,5,4,4
user_001842,公共流程终点,3,3,5
user_001843,大样本非近期高频_long_term_high_freq_0615,30,25,1
user_001843,大样本非固定时段_low_count_0615,3,3,2
user_001843,结构性存款,3,3,3
user_001843,查交易明细,3,3,4
user_001843,跨行转入,3,3,5
user_001844,大样本固定时段_evening_0735,10,10,1
user_001844,大样本周期_interval_0935,8,8,2
user_001844,快捷支付,5,5,3
user_001844,公共流程起点,5,5,4
user_001844,大样本近期高频_0535,5,4,5
user_001845,大样本非近期高频_low_lift_0561,10,9,1
user_001845,大样本负链路_0561_A,5,5,2
user_001845,跨行转入,5,5,3
user_001845,大样本非周期_short_burst_0561,5,5,4
user_001845,结构性存款,3,3,5
user_001846,大样本固定时段_early_morning_0616,10,10,1
user_001846,大样本周期_daily_0816,9,9,2
user_001846,公共流程起点,5,5,3
user_001846,大样本近期高频_0416,5,4,4
user_001846,查交易明细,4,4,5
user_001847,大样本周期_daily_0092,8,8,1
user_001847,公共流程起点,5,5,2
user_001847,大样本链路_0092_步骤2,4,4,3
user_001847,大样本链路_0092_步骤1,4,4,4
user_001847,大样本链路_0692_步骤2,4,4,5
user_001848,大样本非近期高频_long_term_high_freq_0619,30,25,1
user_001848,大样本非周期_stale_periodic_0619,5,5,2
user_001848,大样本非固定时段_low_active_days_0619,4,2,3
user_001848,查看理财产品,3,3,4
user_001848,预约网点取号,3,3,5
user_001849,大样本周期_daily_0232,9,9,1
user_001849,公共流程起点,5,5,2
user_001849,大样本固定时段_early_morning_0032,5,4,3
user_001849,大样本链路_0232_步骤2,4,4,4
user_001849,大样本链路_0232_步骤1,4,4,5
user_001850,大样本周期_weekly_0941,7,7,1
user_001850,大样本固定时段_morning_0741,6,6,2
user_001850,大样本近期高频_0541,6,5,3
user_001850,公共流程起点,5,5,4
user_001850,收款码,5,5,5
user_001851,大样本固定时段_early_morning_0892,10,10,1
user_001851,大样本近期高频_0692,6,5,2
user_001851,公共流程起点,5,5,3
user_001851,添加银行卡,3,3,4
user_001851,买黄金,3,3,5
user_001852,大样本固定时段_morning_0557,10,10,1
user_001852,大样本周期_weekly_0757,7,7,2
user_001852,大样本近期高频_0357,7,6,3
user_001852,公共流程起点,5,5,4
user_001852,收款码,4,4,5
user_001853,大样本非近期高频_low_concentration_0650,12,11,1
user_001853,大样本非固定时段_low_share_0650,11,11,2
user_001853,查交易结果,5,5,3
user_001853,查银行卡,3,3,4
user_001853,大样本非周期_two_occurrences_0650,2,2,5
user_001854,大样本周期_daily_0056,9,9,1
user_001854,快捷支付,6,6,2
user_001854,公共流程起点,5,5,3
user_001854,大样本链路_0056_步骤2,4,4,4
user_001854,大样本链路_0056_步骤1,4,4,5
user_001855,大样本非近期高频_low_concentration_0186,12,11,1
user_001855,公共流程起点,5,5,2
user_001855,大样本非周期_short_burst_0186,5,5,3
user_001855,短信验证,4,4,4
user_001855,公共流程终点,3,3,5
user_001856,大样本非近期高频_low_concentration_0058,12,11,1
user_001856,公共流程起点,5,5,2
user_001856,查交易明细,4,4,3
user_001856,大样本非固定时段_low_active_days_0058,4,2,4
user_001856,查还款结果,3,3,5
user_001857,大样本近期高频_0638,7,5,1
user_001857,添加银行卡,6,6,2
user_001857,大样本固定时段_afternoon_0838,6,6,3
user_001857,公共流程起点,5,5,4
user_001857,查银行卡,5,5,5
user_001858,大样本周期_interval_0087,7,7,1
user_001858,公共流程起点,5,5,2
user_001858,银行卡管理,4,4,3
user_001858,收款码,4,4,4
user_001858,查交易明细,3,3,5
user_001859,大样本非近期高频_long_term_high_freq_0203,30,25,1
user_001859,大样本非固定时段_low_share_0203,11,11,2
user_001859,公共流程起点,5,5,3
user_001859,大样本非周期_single_cycle_0203,3,3,4
user_001859,公共流程终点,3,3,5
user_001860,大样本固定时段_evening_0299,10,10,1
user_001860,大样本近期高频_0099,9,6,2
user_001860,大样本周期_interval_0499,8,8,3
user_001860,公共流程起点,5,5,4
user_001860,结构性存款,4,4,5
user_001861,大样本非近期高频_low_concentration_0642,12,11,1
user_001861,大样本非周期_random_intervals_0642,5,5,2
user_001861,查看理财产品,4,4,3
user_001861,大样本非固定时段_low_count_0642,3,3,4
user_001861,添加银行卡,3,3,5
user_001862,大样本周期_daily_0428,8,8,1
user_001862,大样本近期高频_0028,7,5,2
user_001862,大样本固定时段_early_morning_0228,6,6,3
user_001862,公共流程起点,5,5,4
user_001862,大样本链路_1028_步骤2,4,4,5
user_001863,大样本周期_weekly_0841,8,8,1
user_001863,大样本近期高频_0441,6,5,2
user_001863,公共流程起点,5,5,3
user_001863,大样本固定时段_morning_0641,5,4,4
user_001863,公共流程终点,3,3,5
user_001864,大样本周期_daily_0616,9,9,1
user_001864,短信验证,7,7,2
user_001864,公共流程起点,5,5,3
user_001864,查看基金净值,5,5,4
user_001864,快捷支付,5,5,5
user_001865,大样本固定时段_morning_0333,10,10,1
user_001865,大样本近期高频_0133,8,6,2
user_001865,大样本周期_weekly_0533,7,7,3
user_001865,公共流程起点,5,5,4
user_001865,查还款结果,4,4,5
user_001866,大样本非近期高频_long_term_high_freq_0711,30,25,1
user_001866,大样本非周期_short_burst_0711,5,5,2
user_001866,查看理财产品,4,4,3
user_001866,大样本非固定时段_low_count_0711,3,3,4
user_001866,风险评估,3,3,5
user_001867,大样本非近期高频_long_term_high_freq_0603,30,25,1
user_001867,买黄金,4,4,2
user_001867,收款码,4,4,3
user_001867,大样本非周期_single_cycle_0603,3,3,4
user_001867,大样本非固定时段_low_count_0603,3,3,5
user_001868,大样本非固定时段_low_share_0041,11,11,1
user_001868,大样本非近期高频_low_lift_0041,10,9,2
user_001868,公共流程起点,5,5,3
user_001868,大样本负链路_0041_A,5,5,4
user_001868,大样本非周期_short_burst_0041,5,5,5
user_001869,大样本周期_interval_0023,8,8,1
user_001869,公共流程起点,5,5,2
user_001869,银行卡管理,5,5,3
user_001869,大样本链路_0023_步骤5,3,3,4
user_001869,大样本链路_0023_步骤4,3,3,5
user_001870,大样本周期_daily_0332,8,8,1
user_001870,大样本固定时段_early_morning_0132,6,6,2
user_001870,买黄金,5,5,3
user_001870,公共流程起点,5,5,4
user_001870,大样本链路_0332_步骤2,4,4,5
user_001871,大样本非近期高频_low_concentration_0702,12,11,1
user_001871,大样本非周期_random_intervals_0702,5,5,2
user_001871,银行卡管理,4,4,3
user_001871,大样本非固定时段_low_count_0702,3,3,4
user_001871,风险评估,3,3,5
user_001872,大样本周期_interval_0527,8,8,1
user_001872,大样本近期高频_0127,7,6,2
user_001872,大样本固定时段_evening_0327,6,6,3
user_001872,公共流程起点,5,5,4
user_001872,公共流程终点,3,3,5
user_001873,大样本非近期高频_low_concentration_0574,12,11,1
user_001873,查账户明细,5,5,2
user_001873,大样本非周期_stale_periodic_0574,5,5,3
user_001873,结构性存款,4,4,4
user_001873,银行卡管理,4,4,5
user_001874,大样本周期_interval_0907,8,8,1
user_001874,大样本近期高频_0507,7,6,2
user_001874,公共流程起点,5,5,3
user_001874,大样本固定时段_evening_0707,5,4,4
user_001874,查看黄金行情,4,4,5
user_001875,大样本非近期高频_low_concentration_0678,12,11,1
user_001875,查还款结果,5,5,2
user_001875,大样本非周期_single_cycle_0678,3,3,3
user_001875,大样本非固定时段_low_count_0678,3,3,4
user_001875,查交易结果,3,3,5
user_001876,大样本周期_interval_0019,8,8,1
user_001876,公共流程起点,5,5,2
user_001876,查看黄金行情,5,5,3
user_001876,查交易明细,4,4,4
user_001876,收款码,4,4,5
user_001877,大样本周期_monthly_0162,8,8,1
user_001877,公共流程起点,5,5,2
user_001877,查看基金净值,5,5,3
user_001877,查看黄金行情,4,4,4
user_001877,大样本链路_0762_步骤4,3,3,5
user_001878,查看基金净值,6,6,1
user_001878,公共流程起点,5,5,2
user_001878,大样本非周期_single_cycle_0168,3,3,3
user_001878,公共流程终点,3,3,4
user_001878,大样本非固定时段_low_count_0168,3,3,5
user_001879,大样本非近期高频_low_concentration_0210,12,11,1
user_001879,公共流程起点,5,5,2
user_001879,银行卡管理,4,4,3
user_001879,风险评估,4,4,4
user_001879,查看黄金行情,3,3,5
user_001880,大样本周期_daily_0744,9,9,1
user_001880,大样本近期高频_0344,8,5,2
user_001880,公共流程起点,5,5,3
user_001880,大样本固定时段_early_morning_0544,5,4,4
user_001880,查交易结果,4,4,5
user_001881,大样本非周期_random_intervals_0252,5,5,1
user_001881,公共流程起点,5,5,2
user_001881,收款码,5,5,3
user_001881,查看理财产品,4,4,4
user_001881,跨行转入,4,4,5
user_001882,大样本非近期高频_low_lift_0081,10,9,1
user_001882,公共流程起点,5,5,2
user_001882,大样本负链路_0081_A,5,5,3
user_001882,大样本非周期_short_burst_0081,5,5,4
user_001882,公共流程终点,3,3,5
user_001883,大样本固定时段_afternoon_0510,10,10,1
user_001883,大样本周期_monthly_0710,7,7,2
user_001883,公共流程起点,5,5,3
user_001883,查看基金净值,4,4,4
user_001883,大样本近期高频_0310,4,3,5
user_001884,大样本固定时段_early_morning_0920,10,10,1
user_001884,公共流程起点,5,5,2
user_001884,查交易结果,5,5,3
user_001884,查看黄金行情,4,4,4
user_001884,大样本近期高频_0720,4,3,5
user_001885,大样本固定时段_early_morning_0632,10,10,1
user_001885,大样本周期_daily_0832,9,9,2
user_001885,大样本近期高频_0432,6,5,3
user_001885,公共流程起点,5,5,4
user_001885,添加银行卡,4,4,5
user_001886,大样本非近期高频_low_lift_0597,10,9,1
user_001886,大样本非周期_random_intervals_0597,5,5,2
user_001886,银行卡管理,5,5,3
user_001886,大样本负链路_0597_A,5,5,4
user_001886,买黄金,4,4,5
user_001887,大样本非近期高频_long_term_high_freq_0367,30,25,1
user_001887,大样本非周期_random_intervals_0367,5,5,2
user_001887,公共流程起点,5,5,3
user_001887,查还款结果,4,4,4
user_001887,查看黄金行情,4,4,5
user_001888,大样本近期高频_0632,6,5,1
user_001888,公共流程起点,5,5,2
user_001888,大样本固定时段_early_morning_0832,5,4,3
user_001888,查看理财产品,4,4,4
user_001888,公共流程终点,3,3,5
user_001889,大样本周期_daily_0668,8,8,1
user_001889,大样本近期高频_0268,7,5,2
user_001889,大样本固定时段_early_morning_0468,6,6,3
user_001889,公共流程起点,5,5,4
user_001889,银行卡管理,5,5,5
user_001890,大样本固定时段_early_morning_0316,10,10,1
user_001890,大样本周期_daily_0516,8,8,2
user_001890,公共流程起点,5,5,3
user_001890,大样本近期高频_0116,5,4,4
user_001890,大样本链路_1116_步骤2,4,4,5
user_001891,大样本固定时段_morning_0473,10,10,1
user_001891,大样本周期_weekly_0673,8,8,2
user_001891,大样本近期高频_0273,8,6,3
user_001891,公共流程起点,5,5,4
user_001891,公共流程终点,3,3,5
user_001892,大样本非近期高频_low_lift_0529,10,9,1
user_001892,大样本负链路_0529_A,5,5,2
user_001892,大样本非周期_stale_periodic_0529,5,5,3
user_001892,大样本非固定时段_low_active_days_0529,4,2,4
user_001892,大样本负链路_0529_B,3,3,5
user_001893,大样本非近期高频_low_lift_0273,10,9,1
user_001893,添加银行卡,6,6,2
user_001893,公共流程起点,5,5,3
user_001893,大样本负链路_0273_A,5,5,4
user_001893,查交易明细,4,4,5
user_001894,公共流程起点,5,5,1
user_001894,大样本非周期_short_burst_0336,5,5,2
user_001894,公共流程终点,3,3,3
user_001894,大样本非固定时段_low_count_0336,3,3,4
user_001894,查看黄金行情,3,3,5
user_001895,大样本非周期_random_intervals_0052,5,5,1
user_001895,公共流程起点,5,5,2
user_001895,风险评估,5,5,3
user_001895,结构性存款,4,4,4
user_001895,大样本非固定时段_low_active_days_0052,4,2,5
user_001896,大样本非近期高频_low_concentration_0458,12,11,1
user_001896,大样本非固定时段_low_share_0458,11,11,2
user_001896,添加银行卡,5,5,3
user_001896,查交易结果,4,4,4
user_001896,买黄金,4,4,5
user_001897,大样本周期_daily_0264,9,9,1
user_001897,公共流程起点,5,5,2
user_001897,大样本固定时段_early_morning_0064,5,4,3
user_001897,大样本链路_0264_步骤2,4,4,4
user_001897,大样本链路_0264_步骤1,4,4,5
user_001898,大样本近期高频_0109,9,6,1
user_001898,大样本周期_weekly_0509,7,7,2
user_001898,大样本固定时段_morning_0309,6,6,3
user_001898,公共流程起点,5,5,4
user_001898,查账户明细,4,4,5
user_001899,大样本非近期高频_low_concentration_0142,12,11,1
user_001899,大样本非周期_random_intervals_0142,5,5,2
user_001899,公共流程起点,5,5,3
user_001899,银行卡管理,4,4,4
user_001899,大样本非固定时段_low_active_days_0142,4,2,5
user_001900,大样本非近期高频_low_concentration_0046,12,11,1
user_001900,公共流程起点,5,5,2
user_001900,大样本非周期_short_burst_0046,5,5,3
user_001900,快捷支付,4,4,4
user_001900,大样本非固定时段_low_active_days_0046,4,2,5
user_001901,大样本周期_monthly_0282,8,8,1
user_001901,公共流程起点,5,5,2
user_001901,查还款结果,5,5,3
user_001901,大样本固定时段_afternoon_0082,5,4,4
user_001901,查看黄金行情,4,4,5
user_001902,大样本周期_monthly_0922,8,8,1
user_001902,大样本近期高频_0522,6,5,2
user_001902,公共流程起点,5,5,3
user_001902,大样本固定时段_afternoon_0722,5,4,4
user_001902,查看理财产品,3,3,5
user_001903,大样本固定时段_evening_0011,10,10,1
user_001903,大样本周期_interval_0211,8,8,2
user_001903,公共流程起点,5,5,3
user_001903,查账户明细,3,3,4
user_001903,大样本链路_0211_步骤5,3,3,5
user_001904,公共流程起点,5,5,1
user_001904,风险评估,4,4,2
user_001904,查银行卡,4,4,3
user_001904,公共流程终点,3,3,4
user_001904,大样本非固定时段_low_count_0300,3,3,5
user_001905,大样本近期高频_0574,8,5,1
user_001905,大样本固定时段_afternoon_0774,6,6,2
user_001905,大样本周期_monthly_0974,6,6,3
user_001905,查看黄金行情,5,5,4
user_001905,公共流程起点,5,5,5
user_001906,大样本非固定时段_low_share_0377,11,11,1
user_001906,大样本非近期高频_low_lift_0377,10,9,2
user_001906,大样本非周期_random_intervals_0377,5,5,3
user_001906,公共流程起点,5,5,4
user_001906,大样本负链路_0377_A,5,5,5
user_001907,大样本固定时段_evening_0335,10,10,1
user_001907,大样本周期_interval_0535,8,8,2
user_001907,公共流程起点,5,5,3
user_001907,查交易结果,5,5,4
user_001907,大样本近期高频_0135,5,4,5
user_001908,大样本近期高频_0219,9,6,1
user_001908,大样本周期_interval_0619,8,8,2
user_001908,公共流程起点,5,5,3
user_001908,大样本固定时段_evening_0419,5,4,4
user_001908,公共流程终点,3,3,5
user_001909,大样本非近期高频_long_term_high_freq_0463,30,25,1
user_001909,大样本非固定时段_low_active_days_0463,4,2,2
user_001909,大样本非周期_single_cycle_0463,3,3,3
user_001909,快捷支付,3,3,4
user_001909,买黄金,2,2,5
user_001910,大样本近期高频_0651,6,5,1
user_001910,公共流程起点,5,5,2
user_001910,大样本固定时段_evening_0851,5,4,3
user_001910,添加银行卡,4,4,4
user_001910,查银行卡,4,4,5
user_001911,大样本固定时段_afternoon_0234,10,10,1
user_001911,大样本周期_monthly_0434,8,8,2
user_001911,大样本近期高频_0034,8,5,3
user_001911,公共流程起点,5,5,4
user_001911,添加银行卡,5,5,5
user_001912,大样本固定时段_evening_0555,10,10,1
user_001912,大样本周期_interval_0755,8,8,2
user_001912,公共流程起点,5,5,3
user_001912,大样本近期高频_0355,5,4,4
user_001912,查账户明细,4,4,5
user_001913,大样本近期高频_0762,6,5,1
user_001913,公共流程起点,5,5,2
user_001913,大样本固定时段_afternoon_0962,5,4,3
user_001913,收款码,4,4,4
user_001913,公共流程终点,3,3,5
user_001914,大样本非近期高频_long_term_high_freq_0311,30,25,1
user_001914,大样本非固定时段_low_share_0311,11,11,2
user_001914,公共流程起点,5,5,3
user_001914,大样本非周期_short_burst_0311,5,5,4
user_001914,公共流程终点,3,3,5
user_001915,大样本周期_daily_0236,8,8,1
user_001915,大样本固定时段_early_morning_0036,6,6,2
user_001915,公共流程起点,5,5,3
user_001915,查还款结果,4,4,4
user_001915,大样本链路_0836_步骤2,4,4,5
user_001916,大样本非近期高频_low_lift_0589,10,9,1
user_001916,大样本负链路_0589_A,5,5,2
user_001916,大样本非周期_stale_periodic_0589,5,5,3
user_001916,大样本非固定时段_low_active_days_0589,4,2,4
user_001916,查看基金净值,3,3,5
user_001917,大样本固定时段_morning_0169,10,10,1
user_001917,大样本周期_weekly_0369,8,8,2
user_001917,公共流程起点,5,5,3
user_001917,大样本链路_0969_步骤3,3,3,4
user_001917,大样本链路_0969_步骤2,3,3,5
user_001918,大样本周期_monthly_0602,8,8,1
user_001918,大样本近期高频_0202,6,5,2
user_001918,公共流程起点,5,5,3
user_001918,大样本固定时段_afternoon_0402,5,4,4
user_001918,查看基金净值,4,4,5
user_001919,大样本非近期高频_long_term_high_freq_0487,30,25,1
user_001919,大样本非周期_random_intervals_0487,5,5,2
user_001919,大样本非固定时段_low_active_days_0487,4,2,3
user_001919,添加银行卡,3,3,4
user_001919,查交易明细,3,3,5
user_001920,大样本非固定时段_low_share_0161,11,11,1
user_001920,大样本非近期高频_low_lift_0161,10,9,2
user_001920,查看理财产品,7,7,3
user_001920,公共流程起点,5,5,4
user_001920,大样本负链路_0161_A,5,5,5
user_001921,大样本非近期高频_low_lift_0625,10,9,1
user_001921,银行卡管理,4,4,2
user_001921,大样本非固定时段_low_active_days_0625,4,2,3
user_001921,查还款结果,3,3,4
user_001921,大样本非周期_two_occurrences_0625,2,2,5
user_001922,大样本固定时段_evening_0799,10,10,1
user_001922,大样本近期高频_0599,9,6,2
user_001922,大样本周期_interval_0999,7,7,3
user_001922,公共流程起点,5,5,4
user_001922,查交易结果,5,5,5
user_001923,大样本非近期高频_low_concentration_0554,12,11,1
user_001923,大样本非固定时段_low_share_0554,11,11,2
user_001923,银行卡管理,5,5,3
user_001923,大样本非周期_stale_periodic_0554,5,5,4
user_001923,查看理财产品,4,4,5
user_001924,公共流程起点,5,5,1
user_001924,大样本非周期_short_burst_0216,5,5,2
user_001924,风险评估,3,3,3
user_001924,跨行转入,3,3,4
user_001924,公共流程终点,3,3,5
user_001925,大样本固定时段_evening_0923,10,10,1
user_001925,大样本近期高频_0723,8,6,2
user_001925,公共流程起点,5,5,3
user_001925,查看基金净值,4,4,4
user_001925,风险评估,4,4,5
user_001926,大样本固定时段_afternoon_0990,10,10,1
user_001926,公共流程起点,5,5,2
user_001926,查银行卡,4,4,3
user_001926,结构性存款,4,4,4
user_001926,大样本近期高频_0790,4,3,5
